ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-2,7,22,-8,-5,-2,-1
9,13,14,-53,-8,12,0,4
-2,-1,-3,24,10,-2,-3,-3
-7,-8,-8,8,-14,-9,3,-4
-3,-8,-11,-3,-3,-10,-3,0
5,9,13,-2,14,16,7,7
0,-2,-7,9,8,8,2,-1
-1,-4,2,33,-16,-4,-6,-2
-9,-13,-20,-23,-27,-21,-10,-9
1,4,7,13,22,7,4,0
5,8,11,-38,-10,4,2,5
-4,-4,-6,6,2,1,2,-1
2,8,33,94,23,4,1,2
-12,-21,-45,-29,-14,-13,-10,-9
-2,-2,-1,15,-8,-6,-3,0
3,2,7,51,39,10,2,2
-4,-8,-12,-28,-27,-13,-5,-1
2,5,7,46,28,1,-1,1
-2,0,4,-31,-17,-1,-2,-3
-2,0,-3,-60,-20,0,-1,-1
0,1,-12,-36,-2,3,0,0
-3,2,15,88,43,7,1,1
-7,-10,-18,15,-1,-16,-9,-4
0,-4,3,-21,-6,-3,-5,1
-1,1,2,-33,-10,-3,5,1
3,5,4,-22,-15,4,5,0
2,4,14,18,3,0,0,-2
0,2,1,-2,0,-1,1,1
-4,-9,-13,25,8,-6,-9,-2
3,3,8,-52,-23,2,1,-2
3,4,1,-18,-9,6,5,1
-4,-5,0,59,30,-13,-5,0
-9,-14,-36,-26,-13,-9,-5,-6
2,5,10,3,-8,5,4,2
0,0,2,15,0,-4,-3,0
1,2,4,33,4,3,0,-1
1,2,9,24,30,6,-1,-1
0,2,1,3,17,2,0,0
-1,0,-5,-53,-11,4,5,0
-2,-1,-12,-63,-37,2,4,1
-2,-2,4,59,14,-5,-2,-3
1,3,-3,3,-5,-1,-2,-1
-10,-13,-15,-37,-27,-22,-12,-9
-3,-6,-13,-26,4,0,1,-3
-3,0,9,15,-3,0,-3,-3
1,3,2,-18,-14,-2,1,1
3,3,2,11,13,5,4,2
1,6,18,32,23,5,4,1
-2,-9,-28,-65,-56,-10,-7,0
-12,-18,-7,43,31,-15,-15,-11
