ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,2,17,-11,25,12,2,2
-1,-5,-26,27,-9,-5,-4,-1
2,2,0,-37,-19,-3,1,-2
-4,3,1,-9,8,-7,-5,-1
8,9,12,51,23,27,14,7
-11,-10,-26,-91,-27,-15,-8,-6
-1,-11,-16,64,11,1,1,-1
1,3,-27,-35,-25,-1,-1,1
-2,6,61,67,-16,-5,-5,-3
5,5,-5,-37,6,9,3,2
0,-1,-13,0,-7,-1,-1,-2
-2,-1,-13,-4,-3,-7,-3,-3
-3,-2,3,15,2,-10,-4,-4
6,12,35,6,4,6,4,2
-4,-8,-2,-44,-5,-2,-2,-1
1,-3,0,10,15,8,1,-1
0,4,-1,-29,-8,-6,1,-1
-8,-26,-60,84,1,-10,-4,-5
-3,-12,-27,-10,-8,-8,1,1
4,16,-8,-25,17,7,7,2
-3,-5,-3,-45,-30,-6,-5,-1
6,10,16,-46,-18,1,2,1
-2,-2,37,104,12,0,-1,-4
5,12,3,-44,-24,6,4,2
-8,-10,4,85,-4,-17,-9,-5
2,3,3,-3,6,0,1,3
3,12,14,-53,-13,4,1,1
-1,-9,-30,-14,15,3,-2,-1
0,4,5,16,12,-2,0,0
0,-2,-2,-22,1,3,0,-1
0,8,29,-33,6,2,-3,-1
-1,-7,6,51,-13,-6,-2,0
-4,-8,-21,33,19,-3,-1,-2
1,5,-40,-66,1,12,5,2
-3,-6,-4,48,-23,-9,-3,-1
-6,-12,-6,-29,16,-1,-4,-2
1,5,18,52,4,-5,-4,0
0,5,22,9,5,-15,-7,-3
5,8,4,4,11,20,10,4
12,26,68,29,47,26,9,6
-5,-11,-66,56,12,0,0,0
-16,-41,-67,-43,-16,-10,-10,-11
-8,-11,3,-6,13,-16,-7,-2
-3,-7,-7,9,-19,-7,0,0
5,16,64,-15,12,6,0,0
7,26,27,41,6,3,4,4
-6,-28,-70,-11,-16,-3,-5,-3
-2,-3,-2,26,0,-3,-1,-1
3,9,-7,-93,-8,2,3,1
-2,-2,-14,20,-5,-2,-1,-3
