ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-5,-8,-10,8,-2,-7,-6,-7
-1,1,3,-19,-10,-5,-1,1
-1,-1,-3,-39,-25,0,-1,3
3,6,11,26,10,5,6,6
-1,0,5,60,14,0,-1,-1
2,2,-4,-3,3,0,3,0
-9,-11,-7,38,4,-12,-6,-5
-3,-4,-4,32,-3,-7,-6,-5
1,6,9,-28,-11,4,6,1
4,7,19,75,31,4,1,2
1,0,-4,-54,-9,7,3,0
-3,-2,3,65,31,-4,-4,-4
2,-2,-8,17,6,3,2,0
3,1,7,-2,-6,-3,-2,1
-4,-6,-30,-91,-25,1,0,-7
6,8,17,12,0,8,4,3
5,4,-9,-112,-45,-1,2,4
-13,-13,-7,68,35,-13,-9,-10
7,6,7,-9,-3,5,7,7
1,1,11,31,-3,3,0,0
-4,-6,-8,29,10,-3,-6,-5
1,3,14,7,-17,3,4,2
-7,-10,-34,-26,-4,-17,-11,-5
3,9,22,17,-1,8,6,3
-6,-10,-13,-25,2,-7,-5,-2
3,6,22,14,4,9,3,4
5,10,19,32,11,3,1,-1
-3,-6,-11,5,-14,-6,-3,-2
0,-1,1,-23,4,6,1,1
6,9,33,67,13,5,6,5
-6,-14,-32,-42,3,-10,-12,-7
1,0,-1,15,19,1,1,1
2,1,1,5,9,3,-3,0
1,-1,-15,-39,-25,-1,5,6
3,6,20,0,-9,10,4,2
0,1,6,56,24,-4,-5,-1
-7,-10,-7,35,-20,-10,-6,-3
2,1,-10,-67,-13,2,-1,-2
3,1,1,31,-12,-4,1,1
0,-3,-18,-40,-6,1,2,-1
7,15,29,43,28,17,13,5
-8,-9,-17,-67,-34,-15,-12,-7
2,6,13,24,5,5,4,2
-6,-8,-8,11,12,-3,-4,-4
4,4,3,-12,7,5,1,0
-5,-4,-12,-4,16,-5,-6,-2
-5,-5,2,36,-1,-8,-1,-1
2,3,-10,-79,-40,5,7,2
-3,-3,-7,-24,-10,-6,-5,-5
0,0,7,19,29,1,-1,-1
