ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,-2,7,-1,17,14,7,1
-7,-21,-15,71,-6,-6,-2,-4
3,8,-10,-61,-33,-4,0,1
0,-3,-59,-28,56,18,3,1
-11,-24,0,35,-29,-21,-10,-5
7,18,-9,54,12,9,3,4
-3,-7,3,34,31,4,-1,-2
-4,-4,-21,-56,-4,-2,2,-1
6,16,38,-1,-18,-1,0,0
-7,-20,-53,-40,-13,-8,-4,-4
-3,0,19,47,2,-3,0,-2
-4,-6,10,-8,1,-3,-3,-4
1,1,2,10,16,2,-1,-2
-1,-3,10,-40,-8,-2,2,1
11,38,61,122,25,12,6,4
-12,-47,-71,-95,-1,-14,-6,-5
2,1,-17,35,-8,-6,-1,1
-3,-6,15,64,1,3,-1,-2
1,-1,-18,-96,39,10,5,2
4,16,42,90,-23,0,1,0
2,8,40,19,27,3,0,4
-4,-1,-33,-25,7,1,-3,1
-5,-21,-14,-12,-14,-4,-2,-2
8,22,51,44,-25,2,3,3
-9,-23,-57,-47,8,-2,-5,-7
6,18,45,45,-4,-7,-3,1
-3,-13,-29,-5,-41,0,-2,0
0,2,-10,-58,9,1,0,-1
4,15,55,23,-10,1,-1,1
0,-10,-24,-38,26,11,3,1
1,11,5,26,-8,-10,-6,-1
0,3,-11,-3,15,8,4,1
-4,-2,12,32,-6,-2,1,-1
-2,-6,-59,-87,-14,-3,-4,-4
-2,-3,3,60,7,-3,-3,1
1,13,54,29,-28,-8,-4,-2
1,-12,-72,-18,-13,14,1,1
-2,5,35,44,-3,-1,2,1
-2,-2,4,-3,5,0,1,-1
-4,-5,-8,63,-19,-9,-4,-4
1,-4,28,-48,34,13,3,1
2,1,-30,-90,-9,-1,1,1
-3,-12,-13,-30,-2,-10,-6,-1
8,19,72,105,39,16,8,4
-5,-12,-60,-105,-2,-6,-3,-3
-3,-2,12,24,1,-6,-3,-4
0,4,-23,11,8,-1,-1,-1
1,4,30,4,6,-4,-2,0
-2,-7,15,97,-6,-7,-3,-1
2,3,11,-21,20,3,3,2
