ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-3,-2,-10,-56,-23,3,8,2
-1,-1,3,5,12,0,-3,0
4,8,6,-14,0,1,1,-1
1,-2,7,17,2,-4,0,2
0,-1,-10,-98,-36,-2,-3,0
6,12,20,19,10,7,2,3
-9,-13,-18,27,-3,-11,-8,-5
7,8,10,40,27,16,11,4
11,14,17,-30,-4,13,8,6
-9,-16,-20,15,-11,-23,-17,-10
2,4,12,16,7,6,6,4
-4,-5,-11,11,7,-7,-4,-3
2,3,5,-8,-11,1,5,1
-3,-1,4,27,-2,-7,-8,-5
0,2,-3,-56,-24,2,5,0
0,0,9,-10,-21,0,0,0
3,7,13,29,21,5,6,1
0,2,2,-21,4,6,-2,0
2,5,13,6,3,6,6,3
-6,-6,-12,-20,-26,-15,-8,-6
0,2,-1,-5,-5,0,0,0
2,4,14,37,26,9,4,3
0,-1,-3,-15,-17,-6,-2,0
8,14,21,-2,22,17,10,5
-2,-4,3,54,10,-4,-5,-2
-2,-4,-8,-2,-2,0,1,-2
-4,-5,2,25,18,-9,-7,-3
-4,-6,-18,-18,-22,-8,-3,-2
0,3,0,28,33,4,1,0
7,8,19,43,25,17,9,4
9,12,11,-20,-17,16,13,7
-11,-15,-15,44,6,-11,-10,-6
-1,1,-1,-29,-18,-14,-6,-1
3,7,1,-47,-20,4,2,1
5,4,5,-7,22,6,-2,1
0,-2,6,42,13,6,7,0
-8,-13,-22,-11,-4,-15,-11,-7
-1,-2,-11,-57,-21,-5,2,3
-3,-4,0,-21,5,-4,-4,-2
1,2,3,23,11,-1,-1,1
-2,-4,-11,0,2,0,-1,-2
5,10,17,-7,-5,10,8,3
-9,-9,-5,63,23,-12,-10,-11
-2,-3,-10,-77,-5,-2,-3,-2
6,8,11,-45,-15,11,8,6
-4,-7,-6,-4,8,-1,-1,1
2,4,1,2,3,5,0,1
1,5,7,2,3,3,3,1
2,5,7,-37,-13,3,3,4
-1,-1,15,98,76,7,1,-1
