ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,2,-5,-19,23,7,0,0
-2,0,-10,-49,-24,-17,-5,-2
5,19,53,17,12,10,0,2
6,8,-1,-17,6,10,3,3
-1,-3,6,33,-5,-4,-1,-1
-2,-5,-10,-4,17,2,1,0
1,4,23,19,-18,-9,-2,-1
5,8,-28,-20,4,7,0,3
-2,-4,-3,51,-8,2,0,2
-12,-27,23,-10,-1,-12,-9,-3
-2,-6,-53,-45,0,-8,0,0
-2,-2,45,-35,-4,-12,-3,-3
8,18,5,-56,3,13,5,4
3,3,-7,21,-1,11,-1,0
-4,-2,28,12,35,2,2,-2
8,20,12,11,5,11,3,3
-6,-21,-46,-86,-14,-4,-6,-7
-10,-16,-19,16,-20,-14,-3,-6
0,5,32,-14,-4,-5,-2,2
3,0,-40,-22,15,12,5,1
-7,-11,-14,39,0,-3,-2,-3
4,4,-25,-10,23,0,0,-1
-2,-3,3,21,-15,-4,-3,-1
2,8,27,0,9,4,3,2
14,35,10,-19,12,17,7,7
-16,-31,13,95,-9,-22,-11,-9
-9,-20,-32,-50,-3,-16,-4,-4
4,8,27,-3,-16,6,2,4
3,-2,11,30,31,6,3,2
3,11,-7,-26,-4,6,2,3
-2,0,-20,-32,14,10,0,-2
-5,-9,-2,24,-9,-10,-3,-4
1,2,-11,6,-2,-4,-2,-1
9,15,26,-4,0,13,6,6
-8,-14,-13,66,-6,-8,-6,-3
5,13,10,-110,-6,1,2,1
-5,-12,4,96,-7,-12,-6,-4
0,1,-29,10,7,4,4,1
0,4,21,-24,-2,2,-2,2
-1,-5,-10,3,-4,-2,-2,-2
0,1,4,-26,-20,-4,-1,0
-1,4,-9,-14,3,1,1,1
1,4,11,26,-5,-3,-4,-2
0,-4,-3,15,-6,1,0,2
1,9,58,33,-29,-11,-2,0
1,-6,-92,-68,8,12,5,0
-7,-17,13,75,-25,-12,-4,-4
-2,-10,-31,-74,-15,0,-1,-1
0,0,9,-12,8,4,1,0
6,12,-11,-5,26,10,4,6
