ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,11,10,-23,16,8,5,5
-10,-13,-21,0,-8,-9,-2,-5
0,2,4,-16,4,5,1,1
-4,-4,-3,44,25,-9,-7,-5
3,2,6,4,-13,-1,3,0
-3,-5,-6,9,13,-3,-6,-4
-1,-3,-9,-16,-7,-3,-2,0
-1,0,6,8,-10,1,3,1
-1,-2,-1,-4,-5,3,0,-1
7,11,10,-35,-18,9,5,7
-17,-20,-13,82,32,-20,-14,-11
-2,-3,-11,-39,-9,1,-7,-3
4,3,2,-15,-7,1,2,3
-1,2,-2,-31,-14,0,0,0
2,2,-6,-57,-7,3,0,2
-3,-2,-1,-2,-6,-7,-1,0
-3,-1,1,22,9,-1,-4,-2
6,12,12,4,7,12,6,3
-6,-9,-7,28,-7,-14,-9,-7
1,-3,-6,-16,2,-1,1,1
5,6,-2,-44,-15,10,6,3
-2,1,13,43,20,-5,-8,-3
0,-1,2,42,6,3,2,0
0,-1,4,45,5,-1,-2,-3
1,-3,-9,-25,-1,-2,2,0
6,9,12,-16,3,9,6,6
-4,-5,-3,49,-10,-7,-6,-1
-8,-8,-14,-35,-10,-8,-10,-6
0,3,7,50,13,1,-3,0
-2,-4,-11,-29,-8,1,2,1
5,3,2,-21,0,5,2,2
9,14,2,-61,-7,8,8,5
-11,-16,-9,6,-25,-15,-9,-6
-3,-4,-5,15,2,-3,-6,-2
11,12,16,-5,6,11,10,5
-1,-3,-4,-22,-15,-5,-4,-1
1,3,-1,-16,0,-3,-1,0
-5,-6,-7,37,8,-2,1,-3
4,11,12,-34,-13,8,5,2
-2,-2,7,40,16,-2,-3,-2
1,1,0,-4,-5,2,2,2
-5,-6,-14,-68,-17,-12,-4,-5
-5,-6,-18,-81,-32,-4,-5,-5
-4,-6,-2,51,-10,-5,-1,-2
1,-4,-8,-40,-11,0,-2,0
1,7,10,8,13,8,4,2
2,1,1,-10,-5,-2,0,1
-1,-3,-8,-24,-7,0,1,-2
4,5,7,-7,-2,1,5,2
-9,-14,-19,36,-12,-12,-9,-6
