ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,4,-37,0,10,13,3,4
-13,-23,3,79,-32,-13,-6,-9
-5,-13,-34,-52,28,-3,-1,-1
5,8,31,30,7,-6,-1,1
2,8,21,23,-4,4,2,2
1,0,-20,-33,-2,0,0,0
-2,5,16,14,0,-1,-1,0
1,3,0,14,2,1,0,0
-5,-15,-31,-29,8,-2,-3,-3
0,1,10,22,-11,-2,-1,-3
3,12,34,27,-15,-3,4,1
5,11,41,26,38,17,6,3
-2,-9,-45,-69,40,17,1,0
0,0,30,40,-6,0,-3,0
-1,2,18,38,1,-7,-3,-2
-11,-16,-9,-64,-23,-21,-10,-7
2,8,28,19,-11,-6,4,1
0,0,-18,3,14,6,2,1
9,26,23,-10,11,13,7,5
-1,-15,-45,10,-40,-2,-1,-1
-15,-39,-70,-44,3,-14,-8,-9
0,-3,9,1,11,3,2,3
4,7,15,-39,-3,1,0,0
-5,-3,-17,11,-8,-9,-5,-4
1,7,-11,-31,-22,-13,-5,-1
-2,-10,-29,-3,28,14,7,1
1,-2,-12,-46,-11,3,2,1
2,12,56,21,10,5,1,0
-2,-2,-44,-19,-15,0,-3,-2
-2,-8,-4,36,3,-11,-3,-2
-3,-6,8,-3,9,4,-2,0
0,-5,-22,-30,13,3,3,1
3,15,49,43,-4,0,0,0
1,7,19,-40,-7,-8,-3,0
1,3,-8,36,-7,0,1,2
7,12,8,55,51,31,9,7
6,19,39,52,2,4,0,0
-21,-49,-54,68,-18,-28,-12,-10
2,0,-18,18,16,7,3,2
-1,-4,4,3,-11,-13,-5,-3
10,19,49,46,8,10,4,6
5,10,15,-38,-5,7,2,0
-5,-9,-25,-20,-13,-14,-4,-4
-2,-2,-3,-11,-8,-7,-2,-1
8,16,43,-24,-14,13,10,5
-14,-25,-41,-32,1,-8,-8,-7
0,-8,-16,16,7,0,0,-1
1,7,-9,-15,-1,1,-1,-2
-1,-15,-18,-28,8,-3,-1,0
8,27,34,-30,-10,3,3,3
