ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,8,14,81,41,6,4,3
-2,-3,-12,-75,-36,-3,-4,-3
3,3,11,19,2,1,1,2
-12,-17,-31,9,-3,-11,-7,-7
1,1,-4,-48,2,-1,2,-1
2,2,9,24,15,1,0,2
-3,-5,-15,-17,-14,0,1,-1
5,7,7,-16,9,7,-1,4
-7,-3,10,31,-7,1,-6,-9
0,3,6,-29,-6,-8,3,1
-7,-13,-24,3,-2,-9,-8,-5
2,0,-1,-19,2,2,-1,1
2,2,-6,-39,-21,5,4,3
0,3,3,2,3,2,-3,1
2,3,4,-20,-5,-1,1,1
-3,-4,-11,-19,-8,-4,0,-2
-2,-5,-2,26,-2,-7,-5,-2
2,1,2,32,4,5,3,2
-4,-4,-3,-22,-15,-10,-4,-5
3,2,7,4,-4,4,2,1
4,5,1,-17,4,2,1,5
0,1,5,-21,-20,0,-4,0
-9,-10,-12,35,9,-11,-1,-6
3,6,7,-17,1,9,2,3
-2,-4,0,26,8,2,2,-2
-2,-3,-2,42,5,0,4,2
0,-3,-8,-47,-26,2,-2,-2
-4,-5,-3,7,4,-18,-4,-2
1,1,-7,-12,4,-4,-4,-1
2,1,-2,-30,4,6,4,0
-2,1,5,4,-14,-12,-5,-1
-1,-3,-4,-20,-30,-2,3,0
4,5,4,-21,-10,4,1,2
-4,-5,-6,25,14,-5,-4,-3
4,4,9,4,4,5,4,3
1,-1,-9,-27,-26,-3,-4,-3
-4,-1,5,23,13,-3,1,-2
-3,-2,-3,-19,-8,-8,-3,-1
3,3,9,43,30,8,3,3
1,4,4,9,3,8,2,3
0,1,4,-16,-13,2,5,1
-2,-4,-13,32,8,-4,-2,-1
-1,0,3,11,21,3,-3,0
-2,-2,-6,-6,-19,-5,-4,-5
2,3,1,-5,-2,-2,0,5
-2,-1,-3,1,8,8,0,0
3,7,14,35,17,-5,-2,1
-1,-3,-2,34,3,3,2,3
3,3,-1,-14,11,10,4,1
-6,-8,-7,-29,-29,-10,-5,-4
