ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
3,12,36,8,-1,-2,-3,2
2,12,18,3,8,-2,6,1
-3,-8,-6,30,-9,-4,-4,-1
1,1,15,-12,-3,-4,0,1
-4,-19,-43,-32,-4,-2,1,1
5,12,8,11,8,5,-1,-1
-1,6,27,21,-7,-6,-1,-1
-7,-16,-46,-34,-20,-10,-7,-4
5,19,21,-7,20,10,3,0
-6,-19,-23,26,-32,-8,-5,-4
4,9,12,-7,1,5,4,3
-4,-14,-23,0,-1,0,-2,-2
-5,-7,30,77,-15,-8,-3,-4
2,0,-14,-14,13,7,0,1
5,22,59,13,17,9,4,2
-5,-10,-51,-20,-25,-11,-7,-3
1,-4,-40,-25,18,11,5,1
1,0,-2,-17,-3,2,2,1
-2,-13,-59,-32,-6,0,0,-2
8,38,73,-21,27,16,8,5
-8,-16,-8,9,-22,-18,-10,-5
-4,-11,-9,-11,0,3,0,-1
2,2,4,7,3,0,-2,-1
3,8,-9,-32,6,2,2,2
2,5,38,-37,-11,1,0,1
-10,-26,-61,-26,-10,-16,-7,-4
1,1,27,37,4,-2,-2,0
7,14,1,80,-13,6,3,3
-7,-4,93,13,-36,-12,-6,-4
4,7,4,-58,80,31,11,3
-5,-6,2,46,-36,-13,-8,-4
3,1,-44,-71,-1,7,1,-1
2,6,9,61,14,6,4,3
5,13,6,2,-13,5,2,1
-8,-11,-5,40,-13,-16,-5,-5
2,4,37,1,-29,-6,0,-1
8,5,-39,31,35,19,9,6
-8,-28,-81,-95,-6,9,-1,-2
4,12,23,41,26,12,7,5
-4,-6,-41,-58,-3,-12,-6,-4
-6,-12,-27,-14,4,-16,-4,-4
12,35,64,45,13,4,3,6
-4,-12,-54,50,-20,-5,-1,-3
-7,0,92,54,36,-5,-2,-4
-1,4,15,9,14,2,-1,-3
4,8,32,115,23,3,2,1
-6,-26,-87,-128,-19,-11,-6,-3
1,-1,-3,50,14,9,4,3
2,9,-13,-17,-28,-3,-2,0
-3,-5,32,67,5,-7,-1,-1
