ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-2,-3,-5,-13,-8,-4,-4,-3
1,1,-5,-2,-5,8,4,-1
3,6,17,11,-4,3,5,7
6,13,17,-13,11,14,9,5
-6,-12,-27,-32,1,-8,-7,-6
-6,-7,-10,-31,-47,-19,-8,-4
0,0,-4,-24,9,1,3,0
0,0,3,40,16,-2,1,1
-3,-6,-15,-90,-65,-5,0,-2
3,4,8,23,-3,5,4,2
-6,-9,-9,4,-10,-13,-12,-8
-14,-21,-37,2,3,-13,-16,-14
3,7,23,62,30,5,4,6
-2,-2,-12,1,12,-3,2,-1
-3,-9,-22,-79,-54,-15,-6,-3
-1,0,3,-5,2,13,4,-1
0,5,19,27,21,10,5,0
-2,-4,-14,5,-3,-4,-2,0
6,8,10,11,26,5,2,2
2,5,17,10,-12,-1,2,5
-6,-15,-25,-29,-7,-13,-9,-5
-2,-1,3,5,-1,2,2,1
7,7,7,-22,-7,3,1,2
-4,-7,-8,83,30,-8,-7,-5
-1,-1,3,-32,11,1,-2,-2
-5,-10,-24,-37,-31,-8,-4,-1
-2,-5,-7,2,-10,1,-3,1
0,0,-2,-31,-9,-3,1,-1
3,3,1,21,-2,-3,-5,-3
-1,-2,1,5,8,4,4,3
-7,-8,-12,-12,-7,-10,-8,-8
2,3,4,6,6,4,-1,2
3,3,-12,-12,-6,1,1,1
11,19,46,-24,2,15,6,8
-10,-10,-13,43,21,-9,-4,-8
1,5,11,-10,0,-3,-3,2
-2,-3,-13,-10,-15,-2,1,-1
2,2,0,20,15,1,0,1
0,0,-9,-61,-30,2,-1,1
-1,-1,0,-20,-6,-1,4,0
3,5,18,16,-10,5,3,4
-8,-14,-26,28,6,-14,-9,-7
4,8,18,10,3,5,4,3
-3,-3,-10,-26,-19,-6,-3,-2
0,2,6,7,15,-4,-3,0
2,3,12,-7,-20,14,4,0
4,4,7,-1,1,7,8,7
3,0,8,17,-6,6,1,-1
2,5,3,8,12,-4,4,2
-6,-10,-11,16,2,-8,-10,-6
