ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-1,-3,-1,4,1,-2,-4,-2
0,-3,-13,-24,-15,-1,0,1
1,2,-5,-47,-25,3,2,2
-12,-18,-18,44,23,-21,-20,-12
-2,-2,-9,-62,-6,4,4,-2
-6,-3,-8,-45,-29,-3,0,1
13,5,2,29,18,2,0,3
6,11,21,2,3,13,10,2
-4,-4,-2,40,10,-2,-1,-4
-5,-5,-4,21,4,-7,-8,-2
-3,5,7,-5,17,5,5,2
11,12,10,-20,-18,5,5,6
-15,-18,-22,47,40,-16,-16,-13
-7,-3,-18,-42,-53,-7,-3,-1
-4,-10,-1,53,34,3,0,-3
4,2,3,-11,-22,2,4,6
0,7,14,-6,-2,3,3,2
-1,-2,5,34,16,-4,-4,-3
-7,-3,-7,-21,-27,-6,-6,-5
7,12,21,2,27,19,11,7
-5,-11,-24,3,-45,-19,-6,-3
1,-4,8,3,-2,-3,3,-1
-1,1,4,30,14,9,2,1
-4,-4,-15,-84,-16,-8,-5,-4
6,9,10,-3,-6,5,0,2
-1,0,-4,21,15,-2,0,0
-10,-11,-18,-40,-9,-7,-5,-4
1,3,3,22,6,5,1,0
4,6,18,23,25,6,0,2
3,0,-14,-71,4,2,4,0
2,2,7,10,-22,1,3,2
-11,-14,-31,-48,-24,-13,-9,-10
0,2,11,28,7,3,2,0
-3,1,1,-19,0,5,3,0
1,-1,-2,-6,10,-2,-2,-3
2,0,-7,-20,-11,0,-2,0
0,0,1,17,6,-1,4,4
3,5,12,32,13,6,1,-2
-1,11,25,87,54,10,2,2
-19,-26,-28,75,-37,-29,-14,-12
-6,-16,-35,-49,-23,-14,-10,-5
2,-1,2,8,0,7,5,4
11,14,20,-19,-5,9,10,8
11,17,23,1,31,19,11,6
3,5,17,3,-14,-3,-2,-1
-3,-4,-13,-36,-19,-3,-2,-6
-2,-4,-12,-48,-4,-1,-1,-1
5,7,13,-19,0,9,9,4
1,5,-5,-10,2,3,3,3
1,0,-5,-34,1,-2,-2,-1
