ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
4,11,44,-5,43,11,5,3
-9,-22,-80,2,-40,-10,-9,-7
1,1,22,-18,28,5,-1,0
2,0,-45,28,5,0,1,0
-6,-8,-10,-81,-25,-6,-5,1
1,4,-19,1,24,9,5,2
1,1,-30,-9,-11,0,1,2
2,5,44,59,10,3,1,0
-1,1,-9,6,-35,-11,-4,-4
-3,-5,-23,-36,-8,0,-1,-2
1,0,-3,-11,20,8,2,1
-1,3,25,-3,-7,-2,2,1
1,1,7,31,7,3,-1,-1
1,2,4,-64,-20,-4,-2,-2
-2,-7,-39,7,1,-2,-3,-2
4,10,34,81,12,5,1,0
-7,-16,-17,-48,3,-2,-2,-3
-3,-7,-2,41,-1,-2,-3,1
1,5,27,-10,-1,4,2,1
2,6,14,32,-11,-8,-4,0
-1,-3,-55,-82,-1,-3,-2,-1
5,8,-4,36,8,9,4,2
-24,-45,-26,62,-43,-31,-14,-13
-1,2,26,-13,21,5,3,1
7,16,27,9,4,12,5,3
2,7,6,43,64,2,0,3
6,4,-20,-54,11,13,6,2
-4,-4,9,-1,-2,-5,-4,-4
-8,-20,-72,-21,-9,-8,-7,-5
3,12,32,26,-15,5,3,0
-1,0,15,-12,2,-6,-3,0
-4,-6,-17,1,4,2,-1,-2
4,8,12,-21,3,7,3,2
0,4,15,3,-10,-3,-2,-1
3,12,-13,-8,-13,2,0,1
-13,-21,4,91,3,-11,-8,-8
-1,-8,-9,20,3,0,1,1
-3,-8,-3,-24,-30,-10,-1,-4
6,10,12,-29,10,15,3,3
7,16,23,-51,-12,1,2,2
3,10,7,48,-14,-4,1,2
-7,-22,-25,-67,-21,-8,-6,-5
0,4,20,42,-7,-3,-2,0
-6,-15,-58,-28,-16,-9,-4,-3
4,13,66,45,-8,2,2,-1
-2,-4,-46,-21,0,2,-4,-2
-3,-10,-6,-2,4,0,2,-2
0,4,17,-30,-26,-7,-4,1
6,15,41,33,77,25,9,4
-4,-4,-20,12,-11,-7,-3,-3
