ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
5,7,-36,-73,-4,4,3,-1
-6,-15,-20,76,19,0,1,-1
5,12,36,72,14,5,2,5
1,10,27,-93,-36,-12,-4,-1
-10,-25,-18,98,12,0,-5,-7
-2,-3,4,-55,-10,-9,-6,-1
1,1,-2,-36,3,3,3,0
-2,-3,3,34,5,1,0,1
9,21,40,0,3,8,1,4
-2,-7,-37,-28,-15,-9,-2,-2
-3,-9,13,23,21,2,-1,-2
1,3,-9,-7,-2,2,1,0
1,2,6,-11,-2,-2,1,3
-3,-2,6,32,5,-2,-2,-1
6,8,-10,-47,-14,-1,0,2
-2,-5,8,46,4,-3,-2,-3
-4,-6,-5,17,-22,-10,-4,-3
2,3,-9,-60,22,16,7,2
-2,4,56,52,-7,-2,-2,-1
-7,-19,-53,16,-12,-12,-7,-5
1,0,-21,-68,-10,0,0,0
6,13,22,16,4,2,4,4
-5,-14,-55,-52,-15,-6,-5,-5
0,3,19,11,1,-1,2,3
3,8,34,37,8,1,0,3
-4,-10,-38,5,2,5,-3,-3
1,3,10,-5,4,5,5,2
0,2,19,32,2,-2,-3,-2
2,3,-12,-36,-5,-1,2,0
2,9,39,26,4,1,4,1
2,4,-17,5,-10,0,-2,-1
-5,-8,-8,-7,-3,-3,-1,-3
-1,1,4,-4,20,5,2,1
0,-1,11,17,-10,-2,-2,-1
0,3,7,22,1,2,1,-1
0,-2,-14,-38,-6,0,0,-2
-1,-3,-9,-7,7,0,0,1
0,3,10,38,-6,-6,-3,1
-1,2,25,-33,12,9,1,0
-3,-6,-14,-43,-25,-9,-6,-2
-5,-13,-35,12,-1,-2,-2,0
-1,0,-3,-38,6,4,3,1
0,1,1,20,-4,-4,-2,1
0,6,25,40,3,-2,-1,0
2,4,-15,-69,-16,2,3,0
-3,-7,9,37,-4,-4,-3,-4
2,3,2,-6,4,-1,0,1
-1,-3,6,13,2,1,0,-1
0,5,6,17,6,0,0,0
0,-2,-6,-1,-8,-2,-2,-1
