ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
1,0,-14,-11,2,1,4,1
-1,3,-2,-31,-12,-1,0,1
1,2,11,28,25,8,1,1
-6,-9,-2,40,27,-5,-16,-5
-4,-6,-9,-33,-38,-6,3,-3
-2,-1,-2,-6,7,2,0,-1
4,7,7,19,10,3,1,-1
1,-2,-7,-21,-40,-10,-5,-2
2,6,15,27,18,3,0,0
-6,-6,-29,-12,-4,7,2,-6
2,5,13,37,20,12,2,0
-5,-11,-18,4,-9,-20,-8,-3
5,8,12,10,14,6,3,0
2,1,0,7,9,5,1,1
-4,-6,-15,0,-10,-9,-4,-4
1,2,9,-11,17,10,3,1
-3,-3,-13,-51,-48,-7,-7,-2
-1,1,4,-15,19,-3,2,1
-2,-3,-8,-36,-14,0,1,-2
8,14,29,55,25,15,7,8
-8,-13,-5,84,13,-20,-9,-7
2,5,28,100,37,9,4,4
-6,-10,-18,-49,-36,-8,-7,-3
-1,-1,-15,-97,-34,-9,2,1
1,2,3,1,11,5,-3,2
3,1,-3,-53,-54,-11,-1,0
3,6,7,-22,-32,1,3,2
-4,-5,-7,-16,-1,-2,0,-3
4,7,9,22,26,11,4,6
-4,-6,-13,-84,-9,-5,-4,-6
0,5,11,54,23,-1,2,0
-3,-6,-16,-31,-27,-2,-3,-1
10,14,28,64,58,30,13,3
-8,-14,-24,19,-24,-22,-16,-6
4,2,-7,-24,-7,17,4,2
-5,-3,10,24,24,-13,2,-1
-3,-2,-2,-9,-20,-7,-7,-3
2,1,6,25,17,1,-1,0
0,3,6,-15,-20,-6,0,1
-7,-12,-34,-43,-24,0,-4,-5
4,5,8,-22,5,6,3,6
0,2,4,24,-7,1,1,-1
-2,-1,3,-18,-10,-8,-2,-1
5,8,19,12,34,13,2,2
-13,-20,-30,-56,-27,-24,-15,-10
2,2,2,13,14,10,4,3
-3,-6,-14,34,32,-5,2,-3
7,11,23,-25,2,13,7,6
-2,-2,4,35,5,-7,-10,-3
-3,-2,-9,-31,-13,-8,0,0
