ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
-4,-11,27,22,-1,-2,1,0
-2,-4,-28,10,2,-5,-3,0
-1,-1,20,-1,-5,-3,-2,-2
2,5,-5,7,-6,0,-1,-1
4,7,0,-22,12,5,0,2
-1,4,17,16,-17,5,2,0
-4,-8,-30,-39,0,-7,-6,-3
0,2,35,35,-6,-1,1,2
3,8,-2,-39,-31,-10,0,0
-1,-8,-41,85,28,9,0,-3
-2,-6,24,-33,-12,-6,-2,0
-6,-10,-35,-25,-2,-6,-4,-4
-2,-2,7,20,6,1,-1,-2
2,3,10,-9,-10,-1,2,3
5,16,26,34,6,5,2,1
1,-7,-14,-9,-3,-2,-1,-1
-1,-6,-24,-28,9,4,0,0
-2,1,17,23,-7,-8,-5,-2
-1,-2,-9,-13,-4,-2,-3,0
0,1,9,3,8,-1,1,2
2,5,-28,-35,-6,2,1,2
-3,-3,15,12,12,3,5,-1
0,0,-1,-11,-4,-1,-2,-1
-3,-2,-9,9,-9,-11,-4,-4
2,8,28,3,12,11,6,2
3,3,19,-31,-3,2,-1,0
-8,-21,-78,6,-2,-6,-4,-5
-1,2,11,5,1,-1,-1,0
3,3,-19,-10,-6,-2,1,-1
-2,-3,17,-20,-11,-8,-3,-1
-1,2,-4,24,3,3,2,0
6,9,26,18,8,9,5,3
-4,-1,14,47,-1,-11,-5,-2
0,1,7,-42,-2,4,0,0
4,7,32,30,3,2,-1,0
-3,-6,-53,-83,-8,2,-1,0
-3,-2,11,40,-3,-4,-1,-3
3,0,1,-10,2,-2,2,3
-3,0,9,-37,-11,-2,-4,-3
3,3,8,37,5,5,2,0
1,5,8,7,-10,2,1,2
-5,-7,-23,-34,-15,-4,-2,-1
2,4,24,37,11,6,3,1
-2,-9,-19,30,0,-3,-2,-4
-3,-6,-16,-33,7,-5,-3,-3
0,0,-12,-37,-13,-8,-3,-4
-2,0,34,19,7,-4,-4,-2
3,11,26,51,4,5,5,3
-1,-4,-26,-64,-1,2,1,0
1,4,10,35,9,4,1,-1
