ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
2,5,8,0,15,5,-1,1
-6,-3,3,-2,3,-1,2,-2
8,3,6,-8,-2,2,-2,0
-2,1,8,38,9,6,8,2
-3,-4,-14,-23,-5,-8,-10,-3
0,1,8,-29,-15,-1,-1,1
0,-1,-1,-21,-7,-5,-2,1
2,4,11,-2,19,13,5,2
-2,-3,-5,-13,-14,-3,1,-1
1,0,2,49,4,-3,-6,-2
3,3,5,0,-5,5,4,1
-2,2,-4,-19,-8,-1,3,0
3,-4,-5,-3,-5,-8,-2,-2
2,3,5,-7,8,6,0,-1
4,4,-8,-79,-8,-1,1,3
0,3,7,-24,7,6,0,0
-1,-3,0,56,15,9,3,-2
-7,-8,-8,19,23,-6,-5,-2
-3,-7,-4,17,-5,-1,-3,-1
-1,-2,1,13,6,-2,-3,-2
0,5,1,-6,-5,3,4,0
1,-5,-10,-8,-4,0,-2,2
1,-3,-12,-15,4,-1,2,-1
0,1,-5,-20,6,-2,-8,-2
-4,-6,-7,14,-5,-4,1,2
2,5,7,49,13,7,3,0
1,3,7,23,4,5,2,0
-7,-11,-16,27,-3,-11,-7,-7
-2,0,0,-30,-6,-3,-4,-3
1,1,-3,-33,-18,-6,-1,1
1,4,12,47,11,3,3,0
4,4,4,-16,-12,2,2,1
2,5,13,23,-1,8,1,1
-1,-4,-15,-27,9,-7,-2,-1
-8,-12,1,19,-3,-16,-10,-5
1,2,0,-42,-16,2,1,1
-8,-9,-16,9,6,-11,-9,-4
10,7,-2,-49,-21,5,3,3
1,4,9,34,11,7,-3,2
2,1,-4,21,-19,2,7,2
0,2,6,27,7,-5,-1,-1
-11,0,8,-16,0,4,5,-5
1,-2,-7,-3,1,-2,0,1
9,4,6,-60,-13,4,5,1
-3,-4,-5,19,-1,-4,-6,-3
2,5,13,29,3,2,2,2
-9,-5,-14,-13,-4,-8,-5,-4
-7,-6,-9,2,10,-1,-4,-3
8,8,6,5,9,9,6,4
-8,-13,-18,-16,-3,-11,-12,-7
